100014962631116;2022-04-26 18:18:11.414000;Tutut
100032236723941;2022-04-26 19:19:00.004000;Tutut
100009809855629;2022-04-26 19:19:06.230000;Tutut
100014962631116;2022-04-26 19:19:21.338000;Tutut
100032236723941;2022-04-26 20:20:09.927000;Tutut
100009809855629;2022-04-26 20:20:39.834000;Tutut
100009809855629;2022-04-26 21:21:12.875000;Tutut
100014962631116;2022-04-26 21:21:17.391000;Tutut
100032236723941;2022-04-26 21:21:26.516000;Tutut
100009809855629;2022-04-26 22:22:04.577000;Tutut
100014962631116;2022-04-26 22:22:12.161000;Tutut
100009809855629;2022-04-26 23:23:09.781000;Tutut
100014962631116;2022-04-26 23:23:21.177000;Tutut
100032236723941;2022-04-26 23:23:23.127000;Tutut
100009809855629;2022-04-27 00:00:20.338000;Tutut
100014962631116;2022-04-27 00:00:26.209000;Tutut
100032236723941;2022-04-27 00:00:27.105000;Tutut
100009809855629;2022-04-27 01:01:04.718000;Tutut
100014962631116;2022-04-27 01:01:46.015000;Tutut
100009809855629;2022-04-27 09:09:11.806000;Tutut
100032236723941;2022-04-27 09:09:15.346000;Tutut
100032236723941;2022-04-27 10:10:40.254000;Tutut
100032236723941;2022-04-27 11:11:00.025000;Tutut
100014962631116;2022-04-27 11:11:12.693000;Tutut
100032236723941;2022-04-27 12:12:20.016000;Tutut
100009809855629;2022-04-27 13:13:03.411000;Tutut
100032236723941;2022-04-27 13:13:35.879000;Tutut
100014962631116;2022-04-27 14:14:04.735000;Tutut
100009809855629;2022-04-27 14:14:05.249000;Tutut
100032236723941;2022-04-27 14:14:15.513000;Tutut
100032236723941;2022-04-27 15:15:09.047000;Tutut
100014962631116;2022-04-27 15:15:17.870000;Tutut
100009809855629;2022-04-27 15:15:17.947000;Tutut
100032236723941;2022-04-27 16:16:07.409000;Tutut
100009809855629;2022-04-27 16:16:23.778000;Tutut
100014962631116;2022-04-27 16:16:27.670000;Tutut
100009809855629;2022-04-27 17:17:29.281000;Tutut
100009809855629;2022-04-27 18:18:18.049000;Tutut
100014962631116;2022-04-27 18:18:21.191000;Tutut
100032236723941;2022-04-27 18:18:27.062000;Tutut
100032236723941;2022-04-27 19:19:05.861000;Tutut
100009809855629;2022-04-27 19:19:13.182000;Tutut
100014962631116;2022-04-27 19:19:15.668000;Tutut
100009809855629;2022-04-27 20:20:36.101000;Tutut
100014962631116;2022-04-27 20:20:40.509000;Tutut
100032236723941;2022-04-27 20:20:41.612000;Tutut
100009809855629;2022-04-27 21:21:21.699000;Tutut
100032236723941;2022-04-27 21:21:36.545000;Tutut
100014962631116;2022-04-27 22:22:15.348000;Tutut
100009809855629;2022-04-27 22:22:22.667000;Tutut
100032236723941;2022-04-27 22:22:59.645000;Tutut
100009809855629;2022-04-27 23:23:12.575000;Tutut
100014962631116;2022-04-27 23:23:12.627000;Tutut
100009809855629;2022-04-28 00:00:01.310000;Tutut
100032236723941;2022-04-28 00:00:59.686000;Tutut
100032236723941;2022-04-28 01:01:04.045000;Tutut
100014962631116;2022-04-28 02:02:07.558000;Tutut
100032236723941;2022-04-28 08:08:26.186000;Tutut
100032236723941;2022-04-28 09:09:22.941000;Tutut
100009809855629;2022-04-28 09:09:42.939000;Tutut
100009809855629;2022-04-28 11:11:11.707000;Tutut
100014962631116;2022-04-28 11:11:21.096000;Tutut
100032236723941;2022-04-28 11:11:59.946000;Tutut
100009809855629;2022-04-28 13:13:09.916000;Tutut
100032236723941;2022-04-28 13:13:23.087000;Tutut
100032236723941;2022-04-28 14:14:49.800000;Tutut
100014962631116;2022-04-28 14:14:58.965000;Tutut
100014962631116;2022-04-28 15:15:32.425000;Tutut
100032236723941;2022-04-28 16:16:23.242000;Tutut
100009809855629;2022-04-28 16:16:30.317000;Tutut
100014962631116;2022-04-28 16:16:34.777000;Tutut
100032236723941;2022-04-28 17:17:57.417000;Tutut
